id,tweet,subtask_a
9045,"Τον παίρνω τηλέφωνο, δεν μου είπες χρόνια πολλά για σήμερα του λέω, γιατί να σου πω μου λέει, γιατί είμαι ο Άγγελος της ζωής σου του λέω και μου το έκλεισε. Κι αυτός όπως καταλάβατε είναι ο μαλάκας της δικής μου ζωής.",0
4972,@USER Έχουν σχέδιο ρε συ οι άνθρωποι ήταν έτοιμοι να τα κάνουν όλα πουτάνα. Άντε μετά ο Αλέξης να τα ξανά μαζέψει.. #τι_ψηφισατε_ρε_μαλακες,1
136,ΑΝΝΑ ΓΟΥΛΑ ΛΕΙΠΕΙΣ. #giatinparea,0
8232,Άσε ρε φίλε πήγαινε πουλά αλλού το παραμύθι πέρυσι βάλαμε γκολ στον Βαζελο στο 97 και φωνάζανε όλοι και εσείς οι κομπλεξικοι του βορρά πόσες καθυστερήσεις έπρεπε να κρατήσει;Οπότε αλλού αυτά πουτανες του Ρώσου!,0
1586,"Ρία μου, Αγαπημένη εθνική μάνα, μη κλαίς.Μου σπαράζεις την καρδιά! Πόσο καλή ηθοποιός όμως η @USER. Θα μας λείψει πολύ από την σειρά. Ας ελπίσουμε να την δούμε και κάπου αλλού τηλεοπτικά,αλλά και ως γκεστ κάποια στιγμή εδώ. #GynaikaXwrisOnoma",0
4420,@USER Σάκη αφου κάποτε ήσουν αριστερός άρα ξέρεις...πουτανα ολα!,1
4243,Τί ήταν αυτό το πριν με το μαλλί; Πρώτη φορά που είχε δίκιο η Βίκυ που της μίλησε. #shoppingstar,0
177,είμαστε 10 χρονια φίλες με τη Ρένια..απ´τα 22 μας.. #poweroflovegr,0
6926,"Ακριβώς! Όλες οι άλλες αγγελούδια, μόνο η Κάτια είναι ο σατανάς! Που η μία θάβει την άλλη σε χρόνο dt εκεί μέσα! #GNTMgr",0
9303,Ετσι θα κανει νουμερα η #Skatiana για να χτυπησει Ναταλια και #AnnitaKoita; Μετα την Ματινα μας ειπε να καλεσει και τον Μουτσινα αυτην την Κυριακη στο #MaziSouSk; #Kalomesimeraki #Kalytera #TheVoicegr,0
7574,Φακινγκ Φούλς είστε ηλιθιες! Αυτό σας ταιριάζει άψογα! #gntmgr,0
3835,"@USER Δοκίμασε με γυναίκες ρε συ, κυκλοφορεί πολύ ντόπιο πράμα.",0
19,@USER Αν δεν είσαι γαύρος να γίνεις γιατί έχεις τα προσόντα: Είσαι κάφρος και το tl σου μοιάζει με κλανιά σε ασανσέρ γεμάτο κόσμο.,0
6044,Η Σουζάνα δεν ειχε φυγει ; #gntmgr,0
7952,Λογαριασμοι: απληρωτοι Γκομενος: ουτε για πλακα Δευτεροτριτα συντροφια με το #gntmgr Σουζανα: επιστρεφει Εγω:,0
866,"Αν συνυπολογίσεις τον παράγοντα Βελοπουλος, είσαι ικανοποιημένος από τη διαφαινόμενη πτώση των ναζί; #ekloges2019",0
2900,40 βαθμοί κ αντί για μουναρα νιώθω κότα σε κλουβί. σταδιαλα.,0
6576,@USER Ψόφο Αλβανή πουτάνα.,1
9886,Κοίτα πως κάνουν για την Μύκονο. Ρέ! Σαν την Λούτσα δεν έχει!#gntmgr,0
3843,Η Μαρία που όπως λέει υποστηρίζει όλα όσα φοράει....... γιατί είναι λέει ψηλή και λεπτή..... καλά θα κάνει να έρθει στο σήμερα και να ντυθεί αναλόγως..... επίσης Μαρία κάνε κάτι με το τατού στα φρύδια.... γιατί έγινες σκιαχτική..... #shoppingstar,0
